number,created_at,text,source,user is verified,user has url,user description,user created at,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,user location,binary_class,ternary_class
242,2022-07-09 0:40,Southern Nevada Health District reports another probable case of monkeypox – Southern Nevada Health District _URL_,WordPress.com,FALSE,TRUE,"_URL_ provides Top Latest Breaking News of Technology, Science, Entertainment, Politics, Sports, etc.",2021-08-02 2:36,0,0,0,0,58,72,23796,0,None,0,0
245,2022-07-09 0:40,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",Twitter Web App,FALSE,FALSE,"PhD, Social Scientist, 77. Follower of 2 traditions; Deleuzian sociomaterial thinking (e.g. Deleuze, Latour, Law,,Stengers etc) and Tavistock socioecology",2018-08-15 1:45,0,0,0,0,384,49,58392,3,"Melbourne, Vic., Australia",0,0
248,2022-07-09 0:41,Everything We Know About the Monkeypox Outbreak _URL_,WordPress.com,FALSE,TRUE,collaboration@support.exbulletin.com,2022-01-14 23:40,0,0,0,0,103,1,128163,1,None,0,0
253,2022-07-09 0:41,@zoiehenrynews @WLTX  In case you missed SCDHEC's Tweet DHEC has confirmed two cases of monkeypox infection in a person in the Midlands region and another person in the Lowcountry region. _URL_  (Will we need to get vaccinations???),Twitter Web App,FALSE,FALSE,Child of the King,2018-01-10 4:54,0,0,0,0,39,716,19180,0,WORLDWIDE,0,0
254,2022-07-09 0:42,"Monkeypox cases climb in the US, especially in these states _URL_",SocialFlow,TRUE,TRUE,ABC 8News WRIC - The news where you live. :television: Have a story? We would love to hear it! Call us at 804-330-8888 or email our newsroom :e-mail: news@wric.com!,2009-03-12 13:45,0,0,0,0,106819,1657,219975,1069,"Richmond, Virginia",0,0
256,2022-07-09 0:43,CDC: Maryland reports more monkeypox cases - WBAL TV Baltimore: CDC: Maryland reports more monkeypox cases WBAL TV BaltimoreView Full Coverage on Google News _URL_,dlvr.it,FALSE,FALSE,Spiritual and metaphysical topics that promote inner transformation and self-realization are my favorite topics to blog about.,2020-12-12 13:40,0,0,0,0,2517,65,165309,22,"Somerset, United Kingdom",0,0
257,2022-07-09 0:43,CDC: Maryland reports more monkeypox cases - WBAL TV Baltimore _URL_ #news #topstories #berkleybearnews,dlvr.it,FALSE,FALSE,"Bringing the news that is important, that as quick as a dog can bring it.",2012-08-28 18:07,0,0,0,0,1784,179,2111894,257,Doghouse,0,0
258,2022-07-09 0:43,Two More Probable Monkeypox Cases Rise in Riverside County _URL_,WordPress.com,FALSE,TRUE,Breaking local news for Los Angeles and Orange County,2014-08-25 22:51,0,0,0,0,946,488,22735,78,"Los Angeles, CA",0,0
259,2022-07-09 0:43,"Monkeypox symptoms are proving 'atypical' and virus could be mistaken for an STD, experts warn #SmartNews _URL_",Twitter for iPhone,FALSE,FALSE,"Life is a roller coaster ride-hands in the air. PT retail employee, caretaker of elderly parent, novice astrologer & photog. Goth, Metalhead, Rivethead, EDM.",2008-12-10 22:10,0,0,1,0,1721,5002,146290,61,Arizona,0,0
260,2022-07-09 0:43,@zoiehenrynews What's your risk level for getting monkeypox in South Carolina? We asked experts _URL_ via @wltx  (JR since SC really lacks in vax and protection pls tell your staff to keep up w/ this info.),Twitter Web App,FALSE,FALSE,Child of the King,2018-01-10 4:54,0,0,0,0,39,716,19180,0,WORLDWIDE,0,0
265,2022-07-09 0:44,JUST IN: One case of monkeypox has been confirmed in Island Health through laboratory testing at the BC Centre for Disease Control. Island Health is conducting follow-up. The risk to the general public is very low. _URL_,TweetDeck,TRUE,TRUE,"If it's happening, it's here.",2009-12-18 5:34,4,2,3,1,26504,896,80692,434,Victoria BC Canada,0,0
267,2022-07-09 0:45,The Southern Nevada Health District reports potential cases of additional monkeypox – Southern Nevada Health District _URL_,WordPress.com,FALSE,TRUE,collaboration@support.exbulletin.com,2022-01-14 23:40,0,0,0,0,103,1,128163,1,None,0,0
268,2022-07-09 0:45,@MiaFarrow @nytimes Well the good news-it is not spread by aerosol like Covid-Apparently it is through direct human to human contact-There is an effective vaccine-The not so good-Time! It will take months to produce enough vaccine for mass vaccination-So time for-Operation Warp Speed for monkey pox!,Twitter for iPad,FALSE,FALSE,"B. Russell: ""I would never die for my beliefs because I might be wrong.""",2016-09-04 21:35,0,0,1,0,531,172,59122,3,"Rothesay, N.B.",0,0
272,2022-07-09 0:45,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",Twitter for Android,FALSE,TRUE,Astrophysicist and science fiction writer,2011-02-28 17:54,0,0,0,0,2206,4770,251743,359,"Beltsville, Maryland, USA",0,0
274,2022-07-09 0:46,"San Francisco Wastewater Update BA.2.12.1 continues a downward trend as BA.5 continues upward Of note, Wastewater still significantly higher than past summers and variants No sight of BA.2.75 nor BA.4 Small samples of Monkeypox in wastewater _URL_ #StaySafeSF _URL_",Twitter Web App,FALSE,FALSE,The main air filter in your home is your families lungs. Windows+HEPA+CO2meter+Masks #Vaccinate #Ventilate #useHEPA #monitorCO2 #MaskUpN95,2018-06-17 13:28,1,1,6,1,1296,725,22836,19,None,0,0
276,2022-07-09 0:46,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",Twitter for Android,FALSE,FALSE,"I BLOCK STUPID, RACIST, TRAITOROUS PEOPLE*Retired Forensic Accountant*Good at Critical Thinking*No DMs*FULLY VAXXED #drcole #Resistor",2020-03-11 17:21,0,0,0,0,11705,12156,121947,27,"Florida, USA",0,0
280,2022-07-09 0:47,More monkeypox vaccines to be distributed across US as cases rise _URL_,Twitter Web App,FALSE,FALSE,None,2014-07-24 11:47,0,0,0,0,17,176,7258,0,None,0,0
282,2022-07-09 0:48,"The New York Times: The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say. _URL_",Twitter for Android,FALSE,FALSE,bls nyc / _URL_ muckrack.comAOL _URL_ _URL_ SONY,2014-02-20 2:10,0,0,0,0,54,129,66113,6,None,0,0
283,2022-07-09 0:48,U.S. has 17M monkeypox vaccine doses in Denmark as NYC scrambles | News Headlines Denmark _URL_,WordPress.com,FALSE,FALSE,"The Denmark Post is an English language online news portal. We provide insights, information, and inspiration to help you settle into your Danish life",2021-03-21 11:34,0,0,0,0,18,0,7497,1,None,0,0
290,2022-07-09 0:49,"_URL_ The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say: Longstanding weaknesses in the public health system are giving the virus a chance to become entrenched. _URL_",dlvr.it,FALSE,TRUE,"_URL_ Info link situs Cerita Bokep Dewasa, Sex, Kumpulan, Cerita Seks Dewasa Hot ABG 18+ jakarta bogor depok dll sudah diblokir semua nya ya ?",2018-10-15 15:08,0,0,0,0,5819,0,42322,5,Jangan umbar aurat memalukan k,0,0
300,2022-07-09 0:50,Here's How Many Monkeypox Cases Have Been Recorded in San Francisco... (Medium) Monkeypox has now entered our daily lexicons. Add your highlights: _URL_  #SF #SFBay #CA #frisco,San Francisco PLOW,FALSE,TRUE,A San Francisco community with less noise & more highlights on @briefly_tldr. Follow for an invite to join our open beta!,2014-08-13 2:36,0,0,0,0,2830,4803,21892,17,Internet,0,0
301,2022-07-09 0:50,NYC Democrats blast Biden over monkeypox vaccine mess _URL_ _URL_,SocialFlow,TRUE,TRUE,"Breaking news & features from The New York Post. Follow your favorite sections: @pagesix, @nypmetro, @nypostbiz, @nypostsports, @nypfashion, @nypostopinion",2008-11-18 19:46,28,26,62,2,2794294,10965,485468,20966,"New York, NY",0,0
302,2022-07-09 0:51,"""Top Democrats running to represent the heart of the Big Apple's LGBTQ community in Congress ripped the Biden administration Friday for letting red tape tie up the importation of 1 million doses of much-needed monkeypox vaccine."" -- _URL_",TweetDeck,FALSE,TRUE,"City Hall for The NY Post. Under that cynical shell (and mask), a sentimentalist. Hot coffee absolutist. Hook'em:sign_of_the_horns:. :rainbow_flag:. nhicks@nypost; DMs; Signal/WhatsApp.",2008-10-09 2:55,4,3,9,1,13695,578,180867,489,Room 9,0,0
306,2022-07-09 0:51,"As of today, more than 600 San Franciscans have been vaccinated against monkeypox because of close contact exposure. SFDPH and community partners are working hard to get shots in arms at more than 10 sites with a goal of equity. _URL_ _URL_",Twitter Web App,TRUE,TRUE,San Francisco Department of Public Health. We are here to protect & promote the health of all San Franciscans. :bridge_at_night: #VaccinateSF #GetBoostedSF #GetTested,2009-06-16 18:38,14,7,49,3,22746,698,4709,492,San Francisco,0,0
308,2022-07-09 0:51,NYC Democrats blast Biden over monkeypox vaccine mess _URL_,WordPress.com,FALSE,FALSE,100%FollowBack,2022-04-02 17:52,0,0,0,0,612,1010,61113,2,None,0,0
309,2022-07-09 0:52,"#monkeypox is NOT transmitted via gay men fucking. It's ANY skin contact. Any secondary contact (doorknobs, railings, etc) And potentially any aspirants (sneezes and coughs)",Twitter Web App,FALSE,TRUE,Dynamically Disabled Autistic Narcoleptic.  Jewelry Making Instagram: @songbird_custom_jewelry Cash app is $SparrowLikeTheBird She/they bc fuck transphobia,2018-04-18 2:49,0,1,5,0,368,334,26206,1,Colorado,0,0
311,2022-07-09 0:52,NYC Democrats blast Biden over monkeypox vaccine mess _URL_ _URL_,SocialFlow,TRUE,TRUE,Breaking @nypost headlines from around the city and state of New York. Tweet us tips!,2013-02-08 0:13,1,0,1,0,37362,90,43934,743,"New York, New York",0,0
312,2022-07-09 0:52,"SF's Department of Public Health received 2,300 doses of monkeypox vaccine this week. #sanfrancisco #localnews #bayarea #sfstandard _URL_",Zapier.com,FALSE,TRUE,"San Francisco/Northern California | Arts, culture, wildlife, community | Creative Director @sfstandard | Opinions my own | RT ≠ endorsement",2009-03-09 4:48,0,0,2,0,1209,399,4505,40,"San Francisco, CA",0,0
313,2022-07-09 0:52,"World Health Organization's Europe chief And Dr. Aileen Marty, Professor of infectious diseases in the Department of Medicine , said ""Though anyone can contract monkeypox, in the United States the main population we've seen so far has been in men having sex with men...",Twitter Web App,FALSE,TRUE,"A professional Oklahoma photographer shooting models, head shots, family portraits, children, infants, maternity, weddings, engagements and more.",2016-06-14 5:06,0,0,0,0,55,343,309,16,"Oklahoma City, OK",0,0
322,2022-07-09 0:55,"First case of monkeypox reported on Vancouver Island, bringing B.C. total to 21 _URL_",WordPress.com,FALSE,FALSE,100%FollowBack,2022-04-02 17:52,0,0,0,0,612,1010,61113,2,None,0,0
324,2022-07-09 0:55,"First case of monkeypox reported on Vancouver Island, bringing B.C. total to 21 #123INFO _URL_",Microsoft Power Platform,FALSE,FALSE,Welcome to the 123 INFO Twitter account. here you can find all national news. | Group @GoNews_Off,2021-12-22 11:52,0,0,0,0,71,11,29684,0,None,0,0
325,2022-07-09 0:56,"@GerberKawasaki @SigaTech $SIGA #UK's approval for the drug tecovirimat, sold under the brand #Tpoxx in the United States, is also for #smallpox, #cowpox, as well as complications caused by the smallpox vaccine #monkeypox #MonkeypoxVirus $SPY $VIX $PFE $XBI #BorisJohnson _URL_",Twitter for iPhone,FALSE,FALSE,"My tweets are NOT investment advice. My tweets are personal opinions only. PLEASE TALK TO A FINANCIAL ADVISER BEFORE INVESTING INTO STOCKS! ""TRUTH ALWAYS HURTS""",2016-04-22 17:47,0,0,1,0,344,417,28020,26,North Pole,0,0
327,2022-07-09 0:56,"BREAKING: For the first time this year, the world has reported over 1,207 new cases of Monkeypox.- @Monkeypoxtally",Twitter for iPhone,FALSE,FALSE,"Talking politics,news and Coronavirus around the country and expressing opinions on political/COVID-19 matters. While providing factual news",2021-03-01 2:57,0,0,0,0,40,124,604,1,United States,0,0
328,2022-07-09 0:56,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",Twitter for Android,FALSE,FALSE,None,2016-05-21 2:42,1,0,0,0,117,642,25996,3,None,0,0
330,2022-07-09 0:56,Monkeypox cases rise 77% worldwide in the WHO's latest weekly count _URL_,Twitter for Android,FALSE,FALSE,None,2022-01-02 1:50,0,0,0,0,120,183,2084,0,None,0,0
332,2022-07-09 0:57,"First case of monkeypox reported on Vancouver Island, bringing B.C. total to 21 _URL_",WordPress.com,FALSE,FALSE,None,2022-01-31 13:45,0,0,0,0,3,0,7582,0,None,0,0
333,2022-07-09 0:57,NYC Dems are begging for monkeypox vaccine! _URL_,Twitter Web App,FALSE,FALSE,:red_heart::red_heart::red_heart::red_heart::red_heart: animals,2017-07-30 3:05,0,0,3,0,703,300,4516,5,"New York, NY",0,0
337,2022-07-09 0:58,NYC Democrats blast Biden over monkeypox vaccine mess _URL_ via @nypmetro,Twitter Web App,FALSE,FALSE,None,2009-01-26 23:35,0,0,0,0,2129,921,9490,98,None,0,0
339,2022-07-09 0:59,NYC monkeypox vax sites to know: _URL_,Twitter for iPhone,FALSE,TRUE,brunette multi-hyphenate stereotype. singer at the showtune bar. writer sometimes. they/them.,2009-05-26 15:06,0,0,3,0,1676,2800,21226,35,Astoria,0,0
342,2022-07-09 0:59,"The WHO on Thursday reported a 77% weekly increase in the number of lab-confirmed monkeypox cases, to more than 6,000 worldwide, &amp; two more deaths in parts of Africa where the virus has circulated for yrs.",Twitter Web App,FALSE,FALSE,"I like facts, not fiction. Tell me truth I can handle it. Don't lie to me. Former navy wife and traveler. Save the rainforests. :water_wave::water_wave::water_wave:",2020-06-06 4:01,0,0,0,0,1247,1528,40038,3,None,0,0
344,2022-07-09 0:59,"First case of monkeypox reported on Vancouver Island, bringing B.C. total to 21 _URL_",Circleboom Publish,FALSE,FALSE,News Updates around world. Follow the channel to get most recent affairs. Support us by hit following button.,2014-10-05 23:04,0,0,0,0,78,642,14017,1,United States,0,0
346,2022-07-09 1:00,CDC opens monkeypox center as Europe begins vaccinations _URL_,Twitter Web App,FALSE,FALSE,"Global Healthcare venue for tracking & trending:fast-forward_button:Rx ,recalls, technology, studies, treatments, outbreaks, and more:growing_heart::pill::syringe::ambulance:",2019-02-03 0:33,0,0,0,0,1842,4985,124260,10,USA,0,0
349,2022-07-09 1:00,NYC Democrats blast Biden over monkeypox vaccine mess _URL_,WordPress.com,FALSE,TRUE,Straight Outta Manhattan,2012-10-11 23:21,0,0,1,0,63,1,71719,0,"Manhattan, NY",0,0
350,2022-07-09 1:00,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_ _URL_",Twitter for Android,FALSE,TRUE,"Syria Death of a Nation 600,000 Dead 1.8 Million injured 10 million refugees this is Syria 2022 support our work @ _URL_",2011-05-14 16:12,1,1,4,0,245990,229390,666545,1422,Visit our dedicated website @,0,0
352,2022-07-09 1:00,Eligibility for the monkeypox vaccine is expanding. _URL_,True Anthem,TRUE,TRUE,"Official FOX 11 Los Angeles account for #LA News. Send news tips to fox11news@fox.com, use @FOXLA or call 310-584-2025. Follow @GDLA, too!",2007-10-24 8:04,0,0,6,1,322432,15603,231678,3311,"Los Angeles, CA",0,0
360,2022-07-09 1:03,"First case of monkeypox reported on Vancouver Island, bringing BC total to 21 _URL_",WordPress.com,FALSE,TRUE,None,2022-01-04 4:56,0,0,0,0,160,1513,39231,0,None,0,0
363,2022-07-09 1:03,:loudspeaker:OFFICIAL STATEMENT: Read our official statement regarding the #Monkeypox Virus. :link: _URL_ _URL_,Twitter for iPhone,TRUE,TRUE,The official Twitter for the City of Long Beach - a diverse coastal city with unique thriving neighborhoods and a dynamic downtown.,2009-05-09 5:52,5,0,7,0,99486,1225,19273,575,"Long Beach, Calif.",0,0
365,2022-07-09 1:03,"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_ _URL_",Twitter for iPhone,TRUE,TRUE,Infectious Disease Epidemiologist:black_small_square:Sr Director Special Pathogens @NYCHealthSystem:black_small_square:Faculty @TheNETEC @BUCEID:black_small_square:Fellow @BelferCenter,2010-12-26 16:31,4,0,10,0,67278,1024,11318,984,NYC :Statue_of_Liberty:,0,0
368,2022-07-09 1:04,The WHO Is About to Decide if #Monkeypox Has Become a 'Global Public Health Emergency' _URL_,Twitter for Android,FALSE,TRUE,"A Blacktivism Media Org - Unapologetically Black, woman-owned magazine covering news and events related to/affecting Gwinnett from a Black perspective.",2017-11-03 22:45,0,0,0,0,398,679,7673,6,"Gwinnett County, GA",0,0
370,2022-07-09 1:04,#NEW: Island Health just confirmed a case of Monkeypox has been detected in a person who lives in the south island region. The health authority first heard about the case on July 7. Their statement: @CapitalDailyVic _URL_,Twitter Web App,FALSE,TRUE,Journalist @CapitalDailyVic| Words in @NatGeo @BBC_Future @VICE @TheTyee @thenarwhalca and more | she/her | DMs are open,2014-08-14 10:06,29,7,45,7,4795,876,11181,69,"Victoria, British Columbia",0,0
